"","X","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"4501","new.4817",2021-04-15,"SOUTH EAST",-20.1052631578947,1.73684210526316,58.5625,-40.1578947368421,-47.6315789473684,14.5263157894737,-23.1353383458647,-1.05263157894737,59.6213032581454,-34.9248120300752,-37.9323308270677,11.2556390977444
"4502","new.4818",2021-04-16,"SOUTH EAST",-25.6315789473684,0.105263157894737,62.3125,-35.5789473684211,-46.0526315789474,13.1052631578947,-24.2105263157895,-0.548872180451129,62.087969924812,-34.3759398496241,-36.3533834586466,10.9548872180451
"4503","new.4819",2021-04-17,"SOUTH EAST",-32.5789473684211,-2.15789473684211,61.3157894736842,-26.9473684210526,-14.2105263157895,5.05263157894737,-24.9699248120301,-0.36842105263158,61.6519155030433,-33.7368421052632,-34.6766917293233,10.6390977443609
"4504","new.4820",2021-04-18,"SOUTH EAST",-30.5789473684211,-2.73684210526316,65.625,-21.6315789473684,-12.3157894736842,4.05263157894737,-25.6842105263158,-0.421052631578949,59.1757250268528,-33.5789473684211,-32.9774436090226,10.3609022556391
"4505","new.4821",2021-04-19,"SOUTH EAST",-21.0526315789474,0.578947368421053,68.1333333333333,-35.0526315789474,-37.5263157894737,11.4210526315789,-26.0526315789474,-0.473684210526317,59.4763202649481,-33.3834586466165,-31.187969924812,9.96240601503759
"4506","new.4822",2021-04-20,"SOUTH EAST",-24.5789473684211,0.315789473684211,55.2142857142857,-36.4210526315789,-36.8421052631579,12,-25.9624060150376,-0.187969924812031,58.9173916935195,-33.1954887218045,-29.3834586466165,9.57894736842105
"4507","new.4823",2021-04-21,"SOUTH EAST",-25.2631578947368,-0.789473684210526,43.0666666666667,-39.2631578947368,-36.2631578947368,12.3684210526316,-25.390977443609,0.240601503759397,59.0000984604368,-33.4360902255639,-28.9924812030075,9.52631578947368
"4508","new.4824",2021-04-22,"SOUTH EAST",-22.6842105263158,1.36842105263158,60.6666666666667,-38.7894736842105,-35.1052631578947,11.7368421052632,-25.1654135338346,0.165413533834585,57.0715270318654,-34.2631578947368,-28.8571428571429,9.57894736842105
"4509","new.4825",2021-04-23,"SOUTH EAST",-25,2.10526315789474,58.4,-34.2631578947368,-33.4210526315789,10.4210526315789,-25.4210526315789,-0.0526315789473697,55.3096222699606,-34.609022556391,-28.609022556391,9.57894736842105
"4510","new.4826",2021-04-24,"SOUTH EAST",-28.5789473684211,0.842105263157895,61.8947368421053,-28.6315789473684,-11.4736842105263,4.68421052631579,-25.5864661654135,-0.36842105263158,54.2177855352667,-34.9548872180451,-28.4661654135338,9.57142857142857
