"","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"new.120",2020-07-10,"EAST",-35.9,-8.3,73.1666666666667,-36.9,-42.6,14,-35.7714285714286,-11.0285714285714,71.0238095238095,-36.2,-33.7285714285714,11.9444444444444
"new.121",2020-07-11,"EAST",-41,-11.4,80.8571428571429,-26.6,-10.2,5.5,-35.1714285714286,-10.8714285714286,74.7666666666667,-35.7857142857143,-33.5428571428571,11.8015873015873
"new.203",2020-07-12,"EAST",-37.5,-13.9,121,-22.4,-6.2,3.11111111111111,-33.9428571428571,-10.7714285714286,80.852380952381,-35.6857142857143,-33.2571428571429,11.5873015873016
"new.204",2020-07-13,"EAST",-28.7,-9.5,97.4,-38.7,-43.6,13.5,-32.3428571428571,-10.4285714285714,90.1462585034014,-35.5142857142857,-32.9571428571429,11.3015873015873
"new.205",2020-07-14,"EAST",-29.7,-9.8,91.8,-38.1,-43.7,14.2,-31.1142857142857,-10.2428571428571,96.5034013605442,-35.7,-32.7142857142857,11.0444444444444
"new.206",2020-07-15,"EAST",-28,-11.6,73.6,-43.7,-42.2,14.7,-30.3,-10.3428571428571,96.9285714285714,-35.9285714285714,-32.7,10.9015873015873
"new.320",2020-07-16,"EAST",-25.6,-8.5,93.2,-42.2,-42.2,14.1,-29.5,-10.6285714285714,89.5408163265306,-37.2142857142857,-32.9285714285714,10.975
"new.321",2020-07-17,"EAST",-27.3,-7,117.666666666667,-38.2,-40.9,12.2,-28.2142857142857,-10.4571428571429,94.8051020408163,-37.4,-33.1,10.8178571428571
"new.167",2020-07-18,"EAST",-35.3,-12.1,83.8333333333333,-28.2,-10.1,4.5,-27.1285714285714,-10.5,99.3479591836735,-37.6714285714286,-33.2714285714286,10.7178571428571
"new.168",2020-07-19,"EAST",-31.9,-15.9,69.2857142857143,-31.4,-7.8,3.625,-26.4,-10.2428571428571,106.747959183673,-37.0714285714286,-33.4,10.5464285714286
"new.169",2020-07-20,"EAST",-19.7,-8.3,134.25,-40,-44.8,12.4,-25.9428571428571,-10.1428571428571,111.090816326531,-36.7142857142857,-33.7142857142857,10.4892857142857
"new.170",2020-07-21,"EAST",-22.1,-10.1,123.6,-40,-44.9,13.5,-25.9571428571429,-10.7571428571429,110.686054421769,-36.5714285714286,-34.0714285714286,10.5178571428571
"new.171",2020-07-22,"EAST",-22.9,-9.8,125.4,-39.5,-43.1,13.5,-26.2714285714286,-11.5,101.727721088435,-37.4428571428571,-34.4857142857143,10.7464285714286
"new.212",2020-07-23,"EAST",-22.4,-7.8,123.6,-39.7,-44.4,13.7,-25.8714285714286,-11.6142857142857,106.176700680272,-36.9285714285714,-34.3142857142857,10.6253968253968
"new.213",2020-07-24,"EAST",-27.4,-11.3,114.833333333333,-37.2,-43.4,12.4,-26.4,-12.3428571428571,96.3695578231293,-37.4571428571429,-34.8142857142857,10.868253968254
"new.133",2020-07-25,"EAST",-37.5,-17.3,21.125,-34.3,-13,6.1,-26.1,-12.3142857142857,96.1124149659864,-37.3857142857143,-34.9857142857143,10.868253968254
"new.94",2020-07-26,"EAST",-29.1,-16.7,100.428571428571,-27.8,-6.6,2.77777777777778,-25.6,-12.2714285714286,97.1124149659864,-37.0857142857143,-35.3285714285714,10.7825396825397
"new.95",2020-07-27,"EAST",-23.4,-13.4,65.6,-43.7,-48.3,14.1,-24.7142857142857,-11.7857142857143,101.226700680272,-36.8,-35.5714285714286,10.5968253968254
"new.96",2020-07-28,"EAST",-20,-9.9,121.8,-39.5,-46.1,13.5,-24.1428571428571,-11.4142857142857,104.32193877551,-36.5,-35.9714285714286,10.3968253968254
"new.56",2020-07-29,"EAST",-19.4,-9.5,132.4,-37.4,-45.5,12.9,-23.3428571428571,-10.7571428571429,113.661224489796,-35.1714285714286,-35.6714285714286,9.96825396825397
"new.57",2020-07-30,"EAST",-16.2,-4.4,152.4,-37.7,-46.1,12.4,-22.5571428571429,-10.4142857142857,115.542857142857,-34.3428571428571,-35.6142857142857,9.80952380952381
"new.58",2020-07-31,"EAST",-23.4,-8.7,136.5,-35.1,-46.2,11,-20.5714285714286,-9.92857142857143,126.171428571429,-33.4142857142857,-35.3714285714286,9.43809523809524
"new.99",2020-08-01,"EAST",-31.9,-12.7,86.5,-25,-10.9,3.1,-19.1285714285714,-10.1428571428571,128.685714285714,-32.9571428571429,-35.4,9.1952380952381
"new.100",2020-08-02,"EAST",-23.6,-14.3,113.6,-22,-6.2,1.66666666666667,-17.6714285714286,-10.4,129.657142857143,-32.9428571428571,-35.3857142857143,9.05238095238095
"new.101",2020-08-03,"EAST",-9.5,-10,140,-37.2,-46.6,11.5,-17.8,-11,128.571428571429,-33.0571428571429,-35.3714285714286,9.03809523809524
"new.102",2020-08-04,"EAST",-9.9,-11.4,139.4,-36.3,-46.3,11.8,-17.8857142857143,-11.2857142857143,126.595238095238,-33.3,-35.3428571428571,9.05238095238095
"new.76",2020-08-05,"EAST",-9.2,-11.3,139.2,-37.3,-45.4,11.9,-17.8714285714286,-11.4,125.258503401361,-33.4428571428571,-35.3857142857143,9.02380952380952
"new.50",2020-08-06,"EAST",-17.1,-8.6,144.8,-38.5,-46,12.3,-17.9142857142857,-11.6571428571429,126.560544217687,-33.6,-35.3285714285714,9.00793650793651
"new.24",2020-08-07,"EAST",-24,-10.7,122.666666666667,-36.8,-46,11.1,-17.4285714285714,-11.7285714285714,127.274829931973,-33.6142857142857,-35.2857142857143,8.92222222222222
"new.25",2020-08-08,"EAST",-31.8,-13.5,77.1428571428571,-26,-11.2,2.9,-16.9428571428571,-11.6571428571429,124.265306122449,-33.7285714285714,-35.2571428571429,8.87936507936508
"new.26",2020-08-09,"EAST",-23.9,-16.1,122.714285714286,-23.1,-5.8,1.55555555555556,-16.7142857142857,-11.6428571428571,122.865306122449,-33.7285714285714,-35.2571428571429,8.89365079365079
"new.27",2020-08-10,"EAST",-6.1,-10.5,145,-37.3,-46.3,10.9,-17,-12.0857142857143,112.85306122449,-33.9571428571429,-35.2857142857143,9.02222222222222
"new.70",2020-08-11,"EAST",-6.5,-10.9,118.333333333333,-37.1,-46.1,11.5,-16.8285714285714,-12.3571428571429,104.98231292517,-33.9857142857143,-35.1428571428571,9.09365079365079
"new.71",2020-08-12,"EAST",-7.6,-11.2,129.4,-37.3,-45.4,12,-16.7428571428571,-12.7714285714286,97.5174603174603,-34.5428571428571,-35.2714285714286,9.35079365079365
"new.72",2020-08-13,"EAST",-19.1,-11.7,74.7142857142857,-40.1,-46.2,13.2,-17.1857142857143,-13.2714285714286,88.0888888888889,-35.3714285714286,-35.3714285714286,9.58888888888889
"new.73",2020-08-14,"EAST",-22.8,-12.6,67.5714285714286,-37,-45,11.6,-16.8857142857143,-13.6285714285714,67.3746031746032,-35.2061224489796,-35.3142857142857,9.64603174603175
"new.87",2020-08-15,"EAST",-31.2,-16.4,24.8888888888889,-29.9,-12.1,4.7,-16.3285714285714,-13.7857142857143,50.4698412698413,-34.6612244897959,-34.9428571428571,9.6031746031746
"new.88",2020-08-16,"EAST",-27,-19.6,56.7142857142857,-28.9,-6.5,3.22222222222222,-16.4428571428571,-14.3761904761905,31.984126984127,-34.6005102040816,-34.7857142857143,9.68888888888889
"new.89",2020-08-17,"EAST",-4,-13,0,-36.1428571428571,-45.9,11.3,-15.4285714285714,-13.9190476190476,21.3106575963719,-33.5505102040816,-34.4714285714286,9.36031746031746
"new.90",2020-08-18,"EAST",-2.6,-12,0,-33.2857142857143,-43.5,11.2,-15.0047619047619,-13.7925170068027,11.6575963718821,-32.8897959183673,-34.2571428571429,9.3031746031746
"new.78",2020-08-19,"EAST",-8.4,-15.3333333333333,0,-36.875,-44.3,12.6,-14.4404761904762,-13.4853741496599,18.6734693877551,-32.2755102040816,-33.6,9.07460317460317
"new.79",2020-08-20,"EAST",-12,-8.5,0,-32.75,-44,10.9,-13.7261904761905,-12.8853741496599,22.7142857142857,-32.0397959183673,-33.35,8.9
"new.80",2020-08-21,"EAST",-19.8333333333333,-11.7142857142857,0,-32.375,-43.5,11.2,-12.7547619047619,-12.480612244898,22.7142857142857,-31.5704081632653,-33.0642857142857,8.67142857142857
"new.164",2020-08-22,"EAST",-27.25,-14.25,74,-25.6,-7.5,3.1,-13.1261904761905,-12.6948979591837,22.7142857142857,-32.284693877551,-33.3214285714286,8.87142857142857
"new.165",2020-08-23,"EAST",-22,-15.4,85,-27.25,-4.75,2,-11.6404761904762,-11.9615646258503,22.7142857142857,-31.3025510204082,-33.0357142857143,8.57142857142857
"new.166",2020-08-24,"EAST",2.8,-10.1666666666667,0,-32.8571428571429,-43.9,9.7,-11.8404761904762,-12.1758503401361,22.7142857142857,-31.5831632653061,-32.9642857142857,8.67142857142857
"new.248",2020-08-25,"EAST",-5.2,-13.5,0,-38.2857142857143,-45.3,12.6,-11.197619047619,-11.8289115646259,22.7142857142857,-31.3331632653061,-32.9785714285714,8.57142857142857
"new.600",2020-08-26,"EAST",2,-10.2,0,-30,-42.3,10.5,-10.8404761904762,-11.7574829931973,18.7142857142857,-31.9331632653061,-33.6214285714286,8.6
"new.601",2020-08-27,"EAST",-13.4,-10,0,-34.7142857142857,-43.5,11.6,-9.29761904761905,-11.0931972789116,18.2857142857143,-31.6831632653061,-33.6928571428571,8.44126984126984
"new.602",2020-08-28,"EAST",-15.3333333333333,-9.28571428571429,0,-30.625,-43.6,10.5,-8.41190476190476,-12.1170068027211,18.2857142857143,-32.8285714285714,-37.4642857142857,9.21269841269841
"new.603",2020-08-29,"EAST",-24.75,-13.75,46,-29.8,-12,3.3,-8.92619047619048,-10.8170068027211,18.2857142857143,-31.6210884353742,-37.0071428571429,8.84126984126984
"new.604",2020-08-30,"EAST",-11.2,-10.75,82,-25.5,-5.25,0.888888888888889,-11.0119047619048,-10.7598639455782,18.2857142857143,-31.7877551020408,-36.7357142857143,8.85555555555556
"new.605",2020-08-31,"EAST",9,-17.3333333333333,0,-40.875,-70.3,15.1,-11.297619047619,-10.7836734693878,18.2857142857143,-31.9714285714286,-36.2642857142857,8.72698412698413
"new.606",2020-09-01,"EAST",-8.8,-4.4,0,-29.8333333333333,-42.1,10,-11.5357142857143,-11.130612244898,18.2857142857143,-31.9841836734694,-35.4642857142857,8.4984126984127
"new.607",2020-09-02,"EAST",-12.6,-9.8,0,-31.1666666666667,-40.4,10.6,-11.0714285714286,-10.7913265306122,20.2857142857143,-31.555612244898,-34.8571428571429,8.36984126984127
"new.608",2020-09-03,"EAST",-15.4,-10.1666666666667,0,-36,-40.2,10.7,-11.9,-10.7698979591837,19.7142857142857,-32.055612244898,-34.7142857142857,8.44920634920635
"new.609",2020-09-04,"EAST",-17,-11.7142857142857,0,-30.7142857142857,-38,8.9,-14.8142857142857,-9.55561224489796,19.7142857142857,-30.8897959183673,-30.4,7.56349206349206
"new.610",2020-09-05,"EAST",-21.5,-11.375,60,-26.8,-7.75,2.4,-15.3857142857143,-10.1270408163265,19.7142857142857,-30.6755102040816,-29.9714285714286,7.40634920634921
"new.611",2020-09-06,"EAST",-17,-10.6,78,-29,-4.25,1.44444444444444,-15.7,-10.1270408163265,19.7142857142857,-30.2231292517007,-29.4,7.13492063492063
"new.612",2020-09-07,"EAST",-11.4,-8.83333333333333,0,-32.7142857142857,-40.1,8.9,-15.5571428571429,-9.76037414965987,19.7142857142857,-29.3455782312925,-28.9428571428571,6.84920634920635
"new.613",2020-09-08,"EAST",-12.8,-8.4,0,-28.3333333333333,-39.1,8.9,-15.4857142857143,-9.35833333333333,32.0714285714286,-28.8578231292517,-28.5857142857143,6.63492063492063
"new.614",2020-09-09,"EAST",-14.8,-9.8,0,-28,-36.4,8.7,-15.4571428571429,-9.34761904761905,33.969387755102,-28.4292517006803,-28.3214285714286,6.62063492063492
"new.615",2020-09-10,"EAST",-14.4,-7.6,0,-29.8571428571429,-37,8.7,-15.3714285714286,-9.39047619047619,39.0714285714286,-26.8006802721088,-28.0571428571429,6.47777777777778
"new.616",2020-09-11,"EAST",-16.5,-8.9,86.5,-27.3,-35.5,7.4,-15.4285714285714,-9.37142857142857,56.5571428571429,-26.3557823129252,-27.1857142857143,6.32063492063492
"new.617",2020-09-12,"EAST",-21.3,-11.3,73.2857142857143,-23.8,-5.9,2.3,-15.5857142857143,-9.38571428571429,73.1571428571429,-26.6224489795918,-26.4285714285714,6.26349206349206
"new.618",2020-09-13,"EAST",-16.4,-10.9,113.714285714286,-17.6,-2.4,0.444444444444444,-15.7857142857143,-9.55714285714286,85.6142857142857,-27.0510204081633,-25.9571428571429,6.27777777777778
"new.268",2020-09-14,"EAST",-11.8,-8.7,122.4,-29.6,-34,7.8,-15.8571428571429,-9.87142857142857,97.9238095238095,-27.3714285714286,-25.4571428571429,6.24920634920635
"new.269",2020-09-15,"EAST",-13.9,-8.5,116.2,-30.2,-33.8,8.5,-15.9142857142857,-10.0285714285714,97.8761904761905,-27.6,-25.0428571428571,6.24920634920635
"new.270",2020-09-16,"EAST",-16.2,-11,87.2,-31,-33.1,8.8,-15.9285714285714,-10.1,98.3659863945578,-27.8714285714286,-25.0571428571429,6.30634920634921
"new.271",2020-09-17,"EAST",-14.9,-9.8,86.1666666666667,-32.1,-33.5,8.5,-16.1142857142857,-10.2714285714286,96.0394557823129,-28.3285714285714,-25.1285714285714,6.46507936507937
"new.272",2020-09-18,"EAST",-16.9,-10,86.1666666666667,-28.9,-32.6,7.4,-16.3857142857143,-10.2428571428571,92.3537414965986,-28.6428571428571,-25.2428571428571,6.50793650793651
"new.273",2020-09-19,"EAST",-21.4,-11.8,76.7142857142857,-25.7,-6,2.7,-16.6285714285714,-10.2428571428571,89.5251700680272,-28.9,-25.2285714285714,6.50793650793651
"new.274",2020-09-20,"EAST",-17.7,-12.1,97.4285714285714,-20.8,-2.9,1.55555555555556,-17.4428571428571,-10.2857142857143,81.5918367346939,-29.6285714285714,-25.0571428571429,6.72222222222222
"new.275",2020-09-21,"EAST",-13.7,-8.5,96.6,-31.8,-34.8,8.1,-18.2142857142857,-10.1285714285714,73.8715986394558,-30.3571428571429,-24.8571428571429,6.95079365079365
"new.276",2020-09-22,"EAST",-15.6,-8.5,96.4,-32,-33.7,8.5,-19.2142857142857,-10.0714285714286,62.9727891156463,-31.3,-24.7285714285714,7.29365079365079
"new.277",2020-09-23,"EAST",-21.9,-11.3,31.6666666666667,-36.1,-31.9,10.3,-19.8714285714286,-10.0142857142857,52.4580498866213,-32.6142857142857,-24.8142857142857,7.60793650793651
"new.278",2020-09-24,"EAST",-20.3,-8.7,32.125,-37.2,-32.1,10.1,-21.0142857142857,-10.1428571428571,40.0090702947846,-34.3428571428571,-24.9571428571429,7.94285714285714
"new.279",2020-09-25,"EAST",-23.9,-9.6,9.875,-35.5,-31.7,9.8,-21,-10.0428571428571,34.7804988662132,-34.8142857142857,-24.4,8.05714285714286
"new.280",2020-09-26,"EAST",-26,-11.4,3.11111111111111,-34.9,-6.6,4.9,-21.4142857142857,-10.1,25.6621315192744,-35.4285714285714,-24.0285714285714,8.24285714285714
"new.281",2020-09-27,"EAST",-25.7,-13,10.2857142857143,-32.9,-3.9,3.9,-20.8571428571429,-9.75714285714286,24.6893424036281,-35.2857142857143,-23.8142857142857,8.17142857142857
"new.282",2020-09-28,"EAST",-13.6,-7.8,60,-35.1,-30.9,8.9,-20.4285714285714,-9.42857142857143,24.9750566893424,-35.0571428571429,-23.2857142857143,8.08571428571429
"new.283",2020-09-29,"EAST",-18.5,-8.9,32.5714285714286,-36.3,-31.1,9.8,-20.8,-9.61428571428572,23.2468820861678,-34.7428571428571,-22.9,8.17142857142857
"new.284",2020-09-30,"EAST",-18,-8.9,24.8571428571429,-35.1,-30.4,9.8,-20.8714285714286,-9.42857142857143,21.484977324263,-34.6,-22.9571428571429,8.34285714285714
"new.285",2020-10-01,"EAST",-17.3,-6.4,34.125,-35.6,-28.4,9.5,-21.5,-9.8,17.015589569161,-35,-23.2285714285714,8.5
"new.286",2020-10-02,"EAST",-26.5,-10.9,-2.22222222222222,-33.3,-29,10.4,-22.1571428571429,-10,12.06320861678,-34.8142857142857,-23.1857142857143,8.55714285714286
"new.287",2020-10-03,"EAST",-26.5,-10.1,-9.22222222222222,-33.9,-7,6.1,-22.3714285714286,-10.0285714285714,11.1601473922903,-34.5571428571429,-23.0714285714286,8.51428571428571
"new.288",2020-10-04,"EAST",-30.1,-15.6,-21,-35.7,-5.8,5,-22.4,-9.98571428571429,14.2009637188209,-34.4571428571429,-22.7285714285714,8.42857142857143
"new.619",2020-10-05,"EAST",-18.2,-9.2,25.3333333333333,-33.8,-30.6,9.3,-23.0571428571429,-10.3571428571429,11.6652494331066,-34.8571428571429,-22.8571428571429,8.52857142857143
"new.467",2020-10-06,"EAST",-20,-9.1,26.25,-34.5,-30.3,9.5,-22.4,-9.95714285714286,16.5719954648526,-34.8857142857143,-22.6571428571429,8.32857142857143
"new.468",2020-10-07,"EAST",-18.2,-8.6,46.1428571428571,-34.4,-28,9.2,-22.0714285714286,-9.92857142857143,19.4965986394558,-34.9428571428571,-22.2428571428571,8.15714285714286
"new.469",2020-10-08,"EAST",-21.9,-9,16.375,-38.4,-29.3,10.2,-21.0714285714286,-9.45714285714286,28.2721088435374,-34.2428571428571,-21.5,7.92857142857143
"new.470",2020-10-09,"EAST",-21.9,-8.1,32.125,-33.5,-27.6,9,-21.4285714285714,-9.67142857142857,28.1020408163265,-34.7142857142857,-21.4285714285714,8
"new.471",2020-10-10,"EAST",-24.2,-9.9,11.25,-34.3,-4.1,4.9,-21.8285714285714,-9.82857142857143,25.5841836734694,-35.1857142857143,-21.3,8.14285714285714
"new.265",2020-10-11,"EAST",-23.1,-12.3,40.4285714285714,-30.8,-0.6,3.4,-22.2,-9.75714285714286,22.0875850340136,-35.5285714285714,-21.2142857142857,8.28571428571429
"new.334",2020-10-12,"EAST",-20.7,-10.7,24.1428571428571,-37.1,-30.1,9.8,-22.0285714285714,-9.45714285714286,23.266156462585,-35.5,-21.0428571428571,8.28571428571429
"new.472",2020-10-13,"EAST",-22.8,-10.2,8.625,-37.8,-29.4,10.5,-21.9285714285714,-9.02857142857143,22.6054421768708,-35.7142857142857,-20.9142857142857,8.31428571428571
"new.473",2020-10-14,"EAST",-20.8,-8.1,21.6666666666667,-36.8,-27.4,10.2,-21.9714285714286,-8.87142857142857,24.1207482993197,-36.1285714285714,-20.9142857142857,8.42857142857143
"new.474",2020-10-15,"EAST",-20.7,-6.9,24.625,-38.2,-28.1,10.2,-22.1285714285714,-8.7,23.2431972789116,-36.9428571428571,-21.3,8.57142857142857
"new.475",2020-10-16,"EAST",-21.2,-5.1,27.5,-35,-26.7,9.2,-21.7571428571429,-8.32857142857143,26.5085034013605,-37.0142857142857,-21.2714285714286,8.58571428571429
"new.629",2020-10-17,"EAST",-24.5,-8.8,21.8571428571429,-37.2,-4.1,5.7,-21.3428571428571,-7.94285714285714,31.1743197278912,-37.1285714285714,-21.3,8.58571428571429
"new.630",2020-10-18,"EAST",-24.2,-11.1,34.2857142857143,-36.5,-3.3,4.4,-22.0714285714286,-8.44285714285714,27.0790816326531,-37.8285714285714,-21.5714285714286,8.85714285714286
"new.631",2020-10-19,"EAST",-18.1,-8.1,47,-37.6,-29.9,9.9,-21.6,-8.07142857142857,29.5612244897959,-37.9,-21.6285714285714,8.87142857142857
"new.632",2020-10-20,"EAST",-19.9,-7.5,41.2857142857143,-38.6,-29.6,10.5,-21.3714285714286,-8.04285714285714,30.6147959183673,-38.1571428571429,-21.9714285714286,9.01428571428571
"new.633",2020-10-21,"EAST",-25.9,-11.6,-7,-41.7,-29.3,12.1,-21.6285714285714,-8.1,28.8494897959184,-38.2142857142857,-22.1,9.01428571428571
"new.634",2020-10-22,"EAST",-17.4,-4.3,42,-38.7,-28.5,10.3,-20.9285714285714,-7.52857142857143,30.5229591836735,-38.1,-21.9285714285714,8.91428571428571
"new.635",2020-10-23,"EAST",-19.6,-4.9,34.875,-36.8,-29.1,10.2,-19.5142857142857,-7.27142857142857,35.1515306122449,-38.5857142857143,-23.6,9.11428571428572
"new.636",2020-10-24,"EAST",-26.3,-9.2,9.5,-37.6,-5,5.7,-18.6714285714286,-7.28571428571429,32.0035714285714,-39.1857142857143,-25.3714285714286,9.47142857142857
"new.637",2020-10-25,"EAST",-19.3,-7.1,46,-35.7,-2.1,3.7,-16.4285714285714,-6.61428571428572,42.4559523809524,-39.1857142857143,-26.9,9.47142857142857
"new.638",2020-10-26,"EAST",-8.2,-6.3,79.4,-41,-41.6,11.3,-16.0142857142857,-6.98571428571429,38.0095238095238,-40.1142857142857,-28.7285714285714,9.9
"new.639",2020-10-27,"EAST",-14,-7.6,19.25,-42.8,-42,13,-15.2285714285714,-6.71428571428572,41.527380952381,-40.5571428571429,-30.2,10.0714285714286
"new.640",2020-10-28,"EAST",-10.2,-6.9,66.1666666666667,-41.7,-40,12.1,-15.5285714285714,-6.31428571428572,39.5035714285714,-40.7285714285714,-30.2571428571429,10.1
"new.641",2020-10-29,"EAST",-14.5,-6.9,10.875,-45.2,-41.3,13.3,-15.4142857142857,-6.48571428571429,34.3964285714286,-40.9428571428571,-30.0714285714286,10.1285714285714
"new.720",2020-10-30,"EAST",-14.1,-3,59.5,-39.9,-39.4,11.4,-14.8714285714286,-5.98571428571429,26.0331632653061,-40.4857142857143,-28.2571428571429,9.82857142857143
"new.721",2020-10-31,"EAST",-28.4,-6.4,-4.66666666666667,-38.8,-5.4,5.9,-13.2714285714286,-5.15714285714286,24.6581632653061,-39.4428571428571,-26.2,9.27142857142857
"new.722",2020-11-01,"EAST",-18.5,-8.3,10.25,-37.2,-0.8,3.9,-11.3142857142857,-4.3,20.3486394557823,-38.0571428571429,-24.0142857142857,8.62857142857143
"new.723",2020-11-02,"EAST",-4.4,-2.8,20.8571428571429,-37.8,-28.9,9.2,-16.8571428571429,-5.58571428571429,20.2593537414966,-38.7285714285714,-23,8.82857142857143
"new.724",2020-11-03,"EAST",-2.8,-1.8,9.625,-35.5,-27.6,9.1,-22.5857142857143,-7.05714285714286,13.8486394557823,-40.3,-22.2857142857143,9.48571428571428
"new.725",2020-11-04,"EAST",3.5,-0.9,36,-32,-24.7,7.6,-27.0428571428571,-8.58571428571429,18.0255102040816,-42.8285714285714,-24.7857142857143,10.4285714285714
"new.726",2020-11-05,"EAST",-53.3,-15.9,10.25,-49.9,-34.2,14.7,-32.8142857142857,-10.1857142857143,20.5816326530612,-45.4142857142857,-27.9714285714286,11.3285714285714
"new.727",2020-11-06,"EAST",-54.2,-13.3,14.625,-50.9,-34.4,16,-38.8571428571429,-11.8857142857143,19.9285714285714,-47.2,-28.8857142857143,12.0857142857143
"new.728",2020-11-07,"EAST",-59.6,-17.1,24.5714285714286,-56.5,-22.9,12.5,-45.2428571428571,-13.3285714285714,22.4719387755102,-48.9857142857143,-30.0285714285714,12.8857142857143
"new.729",2020-11-08,"EAST",-58.9,-19.5,28.1428571428571,-55.3,-23.1,10.2,-52.6142857142857,-14.8714285714286,19.4107142857143,-51.3571428571429,-31.4571428571429,13.9571428571429
"new.730",2020-11-09,"EAST",-46.7,-14.7,16.2857142857143,-50.3,-35.3,14.5,-51.6857142857143,-13.8571428571429,21.4464285714286,-51.2571428571429,-31.5142857142857,14.0142857142857
"new.731",2020-11-10,"EAST",-47.5,-11.9,27.4285714285714,-48,-35.6,14.7,-51.0285714285714,-13.1714285714286,22.3392857142857,-50.9857142857143,-31.5142857142857,13.9571428571429
"new.732",2020-11-11,"EAST",-48.1,-11.7,14.5714285714286,-48.6,-34.7,15.1,-50.9571428571429,-13.0428571428571,16.0036848072562,-51.2142857142857,-31.7142857142857,14.0142857142857
"new.733",2020-11-12,"EAST",-46.8,-8.8,24.5,-49.2,-34.6,15.1,-50.8857142857143,-12.8571428571429,11.2485827664399,-51.6,-31.8857142857143,14.0142857142857
