"","week","week_start_date","region","type_mobility","mobility_av"
"results.2415",27,2020-07-15,"North East","transit_stations",-26.2857142857143
"results.2416",27,2020-07-15,"North East","workplaces",-32.2142857142857
"results.2417",27,2020-07-15,"North East","residential",11.2083333333333
"results.2418",27,2020-07-15,"North East","retail_recreation_av",-34.015306122449
"results.2419",27,2020-07-15,"North East","grocery_pharmacy_av",-6.93622448979592
"results.2420",27,2020-07-15,"North East","parks_av",40.7091836734694
"results.2421",27,2020-07-15,"North East","transit_stations_av",-22.3775510204082
"results.2422",27,2020-07-15,"North East","workplaces_av",-27.4413265306123
"results.2423",27,2020-07-15,"North East","residential_av",9.61394557823129
"results.2424",27,2020-07-15,"North West","retail_recreation",-40.4714285714286
"results.2425",27,2020-07-15,"North West","grocery_pharmacy",-11.4142857142857
"results.2426",27,2020-07-15,"North West","parks",31.4719387755102
"results.2427",27,2020-07-15,"North West","transit_stations",-34.7857142857143
"results.2428",27,2020-07-15,"North West","workplaces",-35.3714285714286
"results.2429",27,2020-07-15,"North West","residential",12.7916099773243
"results.2430",27,2020-07-15,"North West","retail_recreation_av",-34.7408163265306
"results.2431",27,2020-07-15,"North West","grocery_pharmacy_av",-9.59387755102041
"results.2432",27,2020-07-15,"North West","parks_av",29.4520165208941
"results.2433",27,2020-07-15,"North West","transit_stations_av",-29.2
"results.2434",27,2020-07-15,"North West","workplaces_av",-30.2244897959184
"results.2435",27,2020-07-15,"North West","residential_av",10.9827178490444
"results.2436",27,2020-07-15,"South East","retail_recreation",-42.624060150376
"results.2437",27,2020-07-15,"South East","grocery_pharmacy",-13.7744360902256
"results.2438",27,2020-07-15,"South East","parks",48.6841886754702
"results.2439",27,2020-07-15,"South East","transit_stations",-40.9097744360902
"results.2440",27,2020-07-15,"South East","workplaces",-39.3533834586466
"results.2441",27,2020-07-15,"South East","residential",14.6759756534193
"results.2442",27,2020-07-15,"South East","retail_recreation_av",-36.9355531686359
"results.2443",27,2020-07-15,"South East","grocery_pharmacy_av",-11.9613319011815
"results.2444",27,2020-07-15,"South East","parks_av",39.0212075306313
"results.2445",27,2020-07-15,"South East","transit_stations_av",-35.2051557465091
"results.2446",27,2020-07-15,"South East","workplaces_av",-33.9001074113856
"results.2447",27,2020-07-15,"South East","residential_av",12.7147255894839
"results.2448",27,2020-07-15,"South West","retail_recreation",-43.2307692307692
"results.2449",27,2020-07-15,"South West","grocery_pharmacy",-12.8351648351648
"results.2450",27,2020-07-15,"South West","parks",63.1471861471862
"results.2451",27,2020-07-15,"South West","transit_stations",-28.4175824175824
"results.2452",27,2020-07-15,"South West","workplaces",-37.0549450549451
"results.2453",27,2020-07-15,"South West","residential",12.9040959040959
"results.2454",27,2020-07-15,"South West","retail_recreation_av",-37.2951334379906
"results.2455",27,2020-07-15,"South West","grocery_pharmacy_av",-10.7394034536891
"results.2456",27,2020-07-15,"South West","parks_av",53.2081371009943
"results.2457",27,2020-07-15,"South West","transit_stations_av",-23.9591836734694
"results.2458",27,2020-07-15,"South West","workplaces_av",-31.8791208791209
"results.2459",27,2020-07-15,"South West","residential_av",11.2025117739404
"results.2460",27,2020-07-15,"West Midlands","retail_recreation",-42.6122448979592
"results.2461",27,2020-07-15,"West Midlands","grocery_pharmacy",-11.6326530612245
"results.2462",27,2020-07-15,"West Midlands","parks",44.0884353741497
"results.2463",27,2020-07-15,"West Midlands","transit_stations",-29
"results.2464",27,2020-07-15,"West Midlands","workplaces",-33.1836734693877
"results.2465",27,2020-07-15,"West Midlands","residential",12.3707482993197
"results.2466",27,2020-07-15,"West Midlands","retail_recreation_av",-36.9650145772595
"results.2467",27,2020-07-15,"West Midlands","grocery_pharmacy_av",-10.0233236151604
"results.2468",27,2020-07-15,"West Midlands","parks_av",36.7512147716229
"results.2469",27,2020-07-15,"West Midlands","transit_stations_av",-24.2623906705539
"results.2470",27,2020-07-15,"West Midlands","workplaces_av",-28.5655976676385
"results.2471",27,2020-07-15,"West Midlands","residential_av",10.6909620991254
"results.2472",27,2020-07-15,"Yorkshire and the Humber","retail_recreation",-40.6071428571429
"results.2473",27,2020-07-15,"Yorkshire and the Humber","grocery_pharmacy",-9.53571428571429
"results.2474",27,2020-07-15,"Yorkshire and the Humber","parks",35.2295918367347
"results.2475",27,2020-07-15,"Yorkshire and the Humber","transit_stations",-31.1964285714286
"results.2476",27,2020-07-15,"Yorkshire and the Humber","workplaces",-33.9464285714286
"results.2477",27,2020-07-15,"Yorkshire and the Humber","residential",11.8061224489796
"results.2478",27,2020-07-15,"Yorkshire and the Humber","retail_recreation_av",-34.8163265306122
"results.2479",27,2020-07-15,"Yorkshire and the Humber","grocery_pharmacy_av",-8.10969387755102
"results.2480",27,2020-07-15,"Yorkshire and the Humber","parks_av",31.2999271137026
"results.2481",27,2020-07-15,"Yorkshire and the Humber","transit_stations_av",-26.6198979591837
"results.2482",27,2020-07-15,"Yorkshire and the Humber","workplaces_av",-29.2142857142857
"results.2483",27,2020-07-15,"Yorkshire and the Humber","residential_av",10.1446793002915
"results.2484",28,2020-07-22,"East","retail_recreation",-35.1714285714286
"results.2485",28,2020-07-22,"East","grocery_pharmacy",-10.8714285714286
"results.2486",28,2020-07-22,"East","parks",74.7666666666667
"results.2487",28,2020-07-22,"East","transit_stations",-35.7857142857143
"results.2488",28,2020-07-22,"East","workplaces",-33.5428571428571
"results.2489",28,2020-07-22,"East","residential",11.8015873015873
"results.2490",28,2020-07-22,"East","retail_recreation_av",-25.2632653061225
"results.2491",28,2020-07-22,"East","grocery_pharmacy_av",-3.2938775510204
"results.2492",28,2020-07-22,"East","parks_av",64.1377065111759
"results.2493",28,2020-07-22,"East","transit_stations_av",-32.2714285714286
"results.2494",28,2020-07-22,"East","workplaces_av",-32.1714285714286
"results.2495",28,2020-07-22,"East","residential_av",10.512925170068
"results.2496",28,2020-07-22,"East Midlands","retail_recreation",-43.1825396825397
"results.2497",28,2020-07-22,"East Midlands","grocery_pharmacy",-12.2142857142857
"results.2498",28,2020-07-22,"East Midlands","parks",62.5807823129252
"results.2499",28,2020-07-22,"East Midlands","transit_stations",-32.125
"results.2500",28,2020-07-22,"East Midlands","workplaces",-34.4107142857143
"results.2501",28,2020-07-22,"East Midlands","residential",11.4464285714286
"results.2502",28,2020-07-22,"East Midlands","retail_recreation_av",-31.2040816326531
"results.2503",28,2020-07-22,"East Midlands","grocery_pharmacy_av",-4.43197278911565
"results.2504",28,2020-07-22,"East Midlands","parks_av",52.9201895043732
"results.2505",28,2020-07-22,"East Midlands","transit_stations_av",-29.6632653061225
"results.2506",28,2020-07-22,"East Midlands","workplaces_av",-32.0983560090703
"results.2507",28,2020-07-22,"East Midlands","residential_av",9.99603174603175
"results.2508",28,2020-07-22,"London","retail_recreation",-51.7142857142857
"results.2509",28,2020-07-22,"London","grocery_pharmacy",-17.4285714285714
"results.2510",28,2020-07-22,"London","parks",35.5714285714286
"results.2511",28,2020-07-22,"London","transit_stations",-55.2857142857143
"results.2512",28,2020-07-22,"London","workplaces",-45.5714285714286
"results.2513",28,2020-07-22,"London","residential",16.2857142857143
"results.2514",28,2020-07-22,"London","retail_recreation_av",-42.734693877551
"results.2515",28,2020-07-22,"London","grocery_pharmacy_av",-10.0816326530612
"results.2516",28,2020-07-22,"London","parks_av",25.0612244897959
"results.2517",28,2020-07-22,"London","transit_stations_av",-48.8979591836735
"results.2518",28,2020-07-22,"London","workplaces_av",-42.8571428571428
"results.2519",28,2020-07-22,"London","residential_av",14.5714285714286
"results.2520",28,2020-07-22,"North East","retail_recreation",-34.2321428571429
"results.2521",28,2020-07-22,"North East","grocery_pharmacy",-6.85714285714286
"results.2522",28,2020-07-22,"North East","parks",83.3632653061224
"results.2523",28,2020-07-22,"North East","transit_stations",-18.4107142857143
"results.2524",28,2020-07-22,"North East","workplaces",-30.1785714285714
"results.2525",28,2020-07-22,"North East","residential",9.31547619047619
"results.2526",28,2020-07-22,"North East","retail_recreation_av",-24.7015306122449
"results.2527",28,2020-07-22,"North East","grocery_pharmacy_av",-0.576530612244897
"results.2528",28,2020-07-22,"North East","parks_av",67.9909620991254
"results.2529",28,2020-07-22,"North East","transit_stations_av",-19.4260204081633
"results.2530",28,2020-07-22,"North East","workplaces_av",-28.4158163265306
"results.2531",28,2020-07-22,"North East","residential_av",8.26020408163265
"results.2532",28,2020-07-22,"North West","retail_recreation",-34.2571428571429
"results.2533",28,2020-07-22,"North West","grocery_pharmacy",-8.97142857142857
"results.2534",28,2020-07-22,"North West","parks",69.3596938775511
"results.2535",28,2020-07-22,"North West","transit_stations",-23.2142857142857
"results.2536",28,2020-07-22,"North West","workplaces",-32.9285714285714
"results.2537",28,2020-07-22,"North West","residential",10.6710317460317
"results.2538",28,2020-07-22,"North West","retail_recreation_av",-24.2142857142857
"results.2539",28,2020-07-22,"North West","grocery_pharmacy_av",-3.10816326530612
"results.2540",28,2020-07-22,"North West","parks_av",53.7175655976676
"results.2541",28,2020-07-22,"North West","transit_stations_av",-22.3714285714286
"results.2542",28,2020-07-22,"North West","workplaces_av",-31.3020408163265
"results.2543",28,2020-07-22,"North West","residential_av",9.53128441852931
"results.2544",28,2020-07-22,"South East","retail_recreation",-37.8496240601504
"results.2545",28,2020-07-22,"South East","grocery_pharmacy",-13.1654135338346
"results.2546",28,2020-07-22,"South East","parks",63.7964052287582
"results.2547",28,2020-07-22,"South East","transit_stations",-34.4736842105263
"results.2548",28,2020-07-22,"South East","workplaces",-37.796992481203
"results.2549",28,2020-07-22,"South East","residential",13.0770676691729
"results.2550",28,2020-07-22,"South East","retail_recreation_av",-27.750805585392
"results.2551",28,2020-07-22,"South East","grocery_pharmacy_av",-5.60794844253491
"results.2552",28,2020-07-22,"South East","parks_av",53.2228503556811
"results.2553",28,2020-07-22,"South East","transit_stations_av",-31.4500537056928
"results.2554",28,2020-07-22,"South East","workplaces_av",-36.2524167561762
"results.2555",28,2020-07-22,"South East","residential_av",11.6634443250985
"results.2556",28,2020-07-22,"South West","retail_recreation",-35.5274725274725
"results.2557",28,2020-07-22,"South West","grocery_pharmacy",-8.75824175824176
"results.2558",28,2020-07-22,"South West","parks",103.550865800866
"results.2559",28,2020-07-22,"South West","transit_stations",-17.4945054945055
"results.2560",28,2020-07-22,"South West","workplaces",-35.0989010989011
"results.2561",28,2020-07-22,"South West","residential",10.995004995005
"results.2562",28,2020-07-22,"South West","retail_recreation_av",-25.4992150706436
"results.2563",28,2020-07-22,"South West","grocery_pharmacy_av",-2.64678178963892
"results.2564",28,2020-07-22,"South West","parks_av",88.3144736216165
"results.2565",28,2020-07-22,"South West","transit_stations_av",-17.3846153846154
"results.2566",28,2020-07-22,"South West","workplaces_av",-33.1868131868132
"results.2567",28,2020-07-22,"South West","residential_av",9.82974168688454
"results.2568",28,2020-07-22,"West Midlands","retail_recreation",-38.3265306122449
"results.2569",28,2020-07-22,"West Midlands","grocery_pharmacy",-11.1632653061224
"results.2570",28,2020-07-22,"West Midlands","parks",59.374149659864
"results.2571",28,2020-07-22,"West Midlands","transit_stations",-21.7551020408163
"results.2572",28,2020-07-22,"West Midlands","workplaces",-31.7755102040816
"results.2573",28,2020-07-22,"West Midlands","residential",10.8095238095238
"results.2574",28,2020-07-22,"West Midlands","retail_recreation_av",-27.3965014577259
"results.2575",28,2020-07-22,"West Midlands","grocery_pharmacy_av",-4.16909620991254
"results.2576",28,2020-07-22,"West Midlands","parks_av",48.4659863945578
"results.2577",28,2020-07-22,"West Midlands","transit_stations_av",-21.0991253644315
"results.2578",28,2020-07-22,"West Midlands","workplaces_av",-30.2798833819242
"results.2579",28,2020-07-22,"West Midlands","residential_av",9.51749271137026
"results.2580",28,2020-07-22,"Yorkshire and the Humber","retail_recreation",-34.1607142857143
"results.2581",28,2020-07-22,"Yorkshire and the Humber","grocery_pharmacy",-7.46428571428571
"results.2582",28,2020-07-22,"Yorkshire and the Humber","parks",69.7568027210884
"results.2583",28,2020-07-22,"Yorkshire and the Humber","transit_stations",-22.0535714285714
"results.2584",28,2020-07-22,"Yorkshire and the Humber","workplaces",-32.1428571428571
"results.2585",28,2020-07-22,"Yorkshire and the Humber","residential",9.97448979591837
"results.2586",28,2020-07-22,"Yorkshire and the Humber","retail_recreation_av",-23.484693877551
"results.2587",28,2020-07-22,"Yorkshire and the Humber","grocery_pharmacy_av",-1.46938775510204
"results.2588",28,2020-07-22,"Yorkshire and the Humber","parks_av",58.3381924198251
"results.2589",28,2020-07-22,"Yorkshire and the Humber","transit_stations_av",-20.609693877551
"results.2590",28,2020-07-22,"Yorkshire and the Humber","workplaces_av",-30.094387755102
"results.2591",28,2020-07-22,"Yorkshire and the Humber","residential_av",8.74562682215743
"results.2592",113,2020-07-29,"East","retail_recreation",-11.3
"results.2593",113,2020-07-29,"East","grocery_pharmacy",-0.585714285714285
"results.2594",113,2020-07-29,"East","parks",7.42675736961451
"results.2595",113,2020-07-29,"East","transit_stations",-29.8142857142857
"results.2596",113,2020-07-29,"East","workplaces",-27.8142857142857
"results.2597",113,2020-07-29,"East","residential",7.65714285714286
"results.2598",113,2020-07-29,"East","retail_recreation_av",-25.3510204081633
"results.2599",113,2020-07-29,"East","grocery_pharmacy_av",-6.58367346938775
"results.2600",113,2020-07-29,"East","parks_av",25.2243116294137
"results.2601",113,2020-07-29,"East","transit_stations_av",-38.265306122449
"results.2602",113,2020-07-29,"East","workplaces_av",-31.3326530612245
"results.2603",113,2020-07-29,"East","residential_av",10.5462585034013
"results.2604",113,2020-07-29,"East Midlands","retail_recreation",-12.0277777777778
